1994,466920,37.4,65.5,67.5,67.5,68.0,76.0,82.1,85.5,89.5,92.5,102.6,106.0,121.4,157.6,188.2,188.2
1995,466920,39.5,63.0,68.5,73.5,77.0,78.1,78.5,78.5,83.9,89.4,98.4,102.5,102.5,103.2,171.8,171.8
1996,466920,72.0,76.5,82.0,90.5,110.1,130.5,145.4,154.4,163.5,172.5,183.5,200.0,202.2,218.5,246.8,247.5
1997,466920,50.0,66.0,77.0,84.0,98.0,111.5,123.5,138.0,146.0,153.0,164.5,186.5,191.5,204.5,227.0,236.0
1998,466920,81.0,109.0,145.5,160.5,183.0,215.5,239.0,250.5,260.5,265.5,304.5,348.5,384.5,435.5,504.2,505.6
1999,466920,51.0,63.0,78.0,84.0,87.0,88.5,89.0,89.0,89.0,89.0,89.0,89.0,89.0,145.0,168.8,220.5
2000,466920,52.0,103.5,103.6,105.5,126.5,142.5,147.0,150.5,159.5,173.5,211.5,263.5,275.5,316.5,347.0,351.8
2001,466920,76.0,150.5,201.5,238.5,273.5,310.5,341.5,355.0,367.0,376.0,444.0,542.5,560.5,603.5,772.7,841.2
2002,466920,51.0,52.2,52.5,54.0,61.5,67.5,70.0,76.0,78.0,86.0,94.5,104.0,109.4,117.9,124.8,167.8
2003,466920,46.0,57.0,59.5,59.5,60.5,66.0,74.5,75.0,78.0,78.5,89.0,100.0,103.5,118.0,119.6,121.4
2004,466920,66.0,105.0,144.5,166.5,214.0,253.5,275.0,305.5,349.0,365.5,382.5,398.0,405.2,434.7,496.9,557.1
2005,466920,67.5,97.0,102.0,108.5,125.0,137.0,141.0,142.5,146.0,158.5,170.5,210.0,216.0,242.5,300.3,300.3
2006,466920,48.0,50.5,63.0,75.0,79.5,93.0,111.0,123.0,133.5,138.0,139.0,139.5,139.5,149.0,207.5,215.1
2007,466920,59.5,86.0,99.0,99.5,112.0,119.0,136.5,152.5,161.0,169.5,183.0,206.0,211.0,230.5,257.0,324.7
2008,466920,54.0,92.5,115.5,126.5,127.5,127.5,148.0,158.5,179.5,193.5,215.0,266.5,269.5,293.5,539.5,586.5
2009,466920,78.5,107.0,113.5,114.0,114.5,116.0,117.0,117.0,118.0,124.0,124.5,133.0,145.5,162.0,166.5,167.0
2010,466920,45.0,69.0,98.5,99.5,100.0,104.0,104.0,104.0,104.0,105.0,115.5,123.0,125.5,138.0,197.0,245.5
2011,466920,39.5,55.0,60.5,70.5,76.0,78.0,89.0,96.5,99.5,102.5,104.5,109.5,113.0,115.5,151.4,156.9
2012,466920,55.0,91.5,126.0,151.5,176.5,202.0,220.0,257.0,282.5,303.0,315.5,327.5,331.0,337.5,338.5,363.5
2013,466920,66.5,100.0,130.5,134.5,135.0,135.0,135.5,136.0,140.5,150.0,166.0,206.0,216.5,238.0,330.0,401.5
2014,466920,58.0,115.5,168.0,209.0,231.0,236.0,257.0,258.5,265.5,267.0,279.0,315.0,325.5,357.5,416.0,427.5
2015,466920,50.5,82.5,110.5,145.0,183.0,213.0,238.5,263.5,277.0,290.0,307.0,317.5,318.0,320.0,324.0,339.5
2016,466920,44.5,63.5,70.0,79.0,98.0,119.5,139.5,148.0,153.0,160.5,173.0,178.5,180.0,182.5,189.0,189.5
2017,466920,70.5,120.0,134.5,144.0,144.0,144.0,149.0,153.0,156.0,157.5,158.0,162.5,167.0,168.5,325.5,333.5
2018,466920,68.5,131.0,136.5,140.5,141.5,143.0,143.0,143.0,143.0,143.0,143.0,151.5,156.0,161.0,198.0,199.5
2019,466920,78.5,117.0,118.5,118.5,118.5,118.5,118.5,118.5,118.5,120.0,122.5,138.5,138.5,138.5,145.5,226.5
2020,466920,36.0,67.5,72.5,80.0,84.5,90.4,94.9,94.9,94.9,94.9,95.4,119.9,119.9,120.9,152.4,159.8
